Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,O-C,H-L,%CVol,Bid,Ask,Implied Volatility,Ask Implied Volatility,Bid Implied Volatility,Delta,Theta,Gamma,Open Interest,Rho,Vega,Mid Price
09-Jan-2024,239.8,+8.6,+3.7%,,,,,,,,235.8,245.2,12.8,13.6,12.5,-0.7,-0.2,0.0,1,-9.5,8.4,240.5
08-Jan-2024,231.2,-17.1,-6.9%,,,,,,,,226.9,236.1,13.3,13.8,12.7,-0.7,-0.2,0.0,1,-9.3,8.3,231.5
05-Jan-2024,248.3,+7.6,+3.2%,,,,,,,,239.9,257.4,13.5,14.6,12.5,-0.7,-0.2,0.0,1,-9.7,8.4,248.7
04-Jan-2024,240.7,-24.9,-9.4%,,,,,,,,236.4,245.5,13.5,14.2,13.1,-0.7,-0.2,0.0,1,-9.7,8.4,241.0
03-Jan-2024,265.6,+47.8,+21.9%,,,,,,,,262.0,267.4,14.3,14.3,13.7,-0.7,-0.2,0.0,1,-10.0,8.5,264.7
02-Jan-2024,217.8,+2.3,+1.1%,,,,,,,,213.3,221.6,13.8,14.0,13.0,-0.6,-0.2,0.0,1,-9.3,8.4,217.5
29-Dec-2023,215.5,+1.9,+0.9%,,,,,,,,211.0,221.2,14.0,14.4,13.3,-0.6,-0.3,0.0,1,-9.4,10.0,216.1
28-Dec-2023,213.6,+9.5,+4.7%,,,,,,,,210.7,216.9,13.3,13.7,13.1,-0.6,-0.2,0.0,1,-9.6,10.1,213.8
27-Dec-2023,204.1,-9.0,-4.2%,,,,,,,,197.0,210.8,13.2,13.9,12.6,-0.6,-0.3,0.0,1,-9.5,10.1,203.9
22-Dec-2023,213.1,+0.3,+0.1%,,,,,,,,212.0,215.2,13.6,13.8,13.5,-0.6,-0.3,0.0,1,-9.9,10.3,213.6
21-Dec-2023,212.8,+10.7,+5.3%,,,,,,,,210.0,215.9,13.7,14.0,13.4,-0.6,-0.3,0.0,1,-9.8,10.3,213.0
20-Dec-2023,202.1,+1.8,+0.9%,,,,,,,,200.4,203.3,13.2,13.5,13.3,-0.6,-0.2,0.0,1,-9.8,10.4,201.9
19-Dec-2023,200.3,-10.7,-5.1%,,,,,,,,196.1,205.0,13.1,13.6,12.8,-0.6,-0.2,0.0,1,-9.9,10.4,200.6
18-Dec-2023,211.0,+19.8,+10.4%,,,,,,,,208.2,216.0,13.4,13.8,13.0,-0.6,-0.2,0.0,1,-10.1,10.5,212.1
15-Dec-2023,191.2,-5.7,-2.9%,,,,,,,,188.0,193.2,13.0,13.5,13.0,-0.6,-0.2,0.0,1,-9.9,10.5,190.6
14-Dec-2023,196.9,-7.8,-3.8%,,,,,,,,194.0,198.5,12.9,13.3,13.0,-0.6,-0.2,0.0,1,-10.1,10.6,196.3
13-Dec-2023,204.7,+4.9,+2.5%,,,,,,,,199.6,209.3,13.2,13.6,12.7,-0.6,-0.2,0.0,1,-10.3,10.7,204.5
12-Dec-2023,199.8,+1.8,+0.9%,,,,,,,,195.0,204.4,13.0,13.3,12.9,-0.6,-0.2,0.0,1,-10.3,10.7,199.7
11-Dec-2023,198.0,-15.1,-7.1%,,,,,,,,194.9,202.3,13.1,13.7,13.0,-0.6,-0.2,0.0,1,-10.3,10.7,198.6
08-Dec-2023,213.1,-33.5,-13.6%,,,,,,,,210.3,215.1,13.5,13.7,13.2,-0.6,-0.2,0.0,1,-10.7,10.9,212.7
07-Dec-2023,246.6,+11.7,+5.0%,,,,,,,,240.9,251.5,13.8,14.3,13.2,-0.7,-0.1,0.0,1,-11.6,9.4,246.2
06-Dec-2023,234.9,-25.3,-9.7%,,,,,,,,231.4,237.7,13.2,13.8,13.2,-0.6,-0.1,0.0,1,-11.6,9.5,234.6
05-Dec-2023,260.2,-25.5,-8.9%,,,,,,,,255.0,264.2,13.7,13.9,13.0,-0.7,-0.1,0.0,1,-12.1,9.6,259.6
04-Dec-2023,285.7,+1.9,+0.7%,,,,,,,,281.1,291.1,13.4,14.0,13.0,-0.7,-0.1,0.0,1,-12.8,9.8,286.1
01-Dec-2023,283.8,-25.5,-8.2%,,,,,,,,279.6,288.3,13.5,13.9,13.0,-0.7,-0.1,0.0,1,-13.0,9.9,284.0
30-Nov-2023,309.3,-10.2,-3.2%,,,,,,,,304.3,314.9,13.6,14.1,13.1,-0.7,-0.1,0.0,1,-13.6,10.0,309.6
29-Nov-2023,319.5,-18.9,-5.6%,,,,,,,,313.4,324.1,13.8,14.4,13.1,-0.7,0.0,0.0,1,-13.8,7.9,318.8
28-Nov-2023,338.4,+8.2,+2.5%,,,,,,,,321.6,353.3,14.0,15.6,11.8,-0.8,0.0,0.0,1,-14.1,8.0,337.5
27-Nov-2023,330.2,+14.2,+4.5%,,,,,,,,313.5,345.2,13.6,15.5,11.9,-0.8,0.0,0.0,1,-14.2,8.0,329.4
24-Nov-2023,316.0,-8.8,-2.7%,,,,,,,,311.3,321.1,13.6,14.2,13.1,-0.7,0.0,0.0,1,-14.2,8.1,316.2
23-Nov-2023,324.8,-6.1,-1.8%,,,,,,,,320.2,330.0,13.6,14.3,13.2,-0.7,0.0,0.0,1,-14.4,8.1,325.1
22-Nov-2023,330.9,-17.3,-5.0%,,,,,,,,324.5,336.0,13.5,14.2,12.8,-0.8,0.0,0.0,1,-14.6,8.2,330.3
21-Nov-2023,348.2,+9.1,+2.7%,,,,,,,,344.1,352.4,13.7,14.3,13.3,-0.8,0.0,0.0,1,-14.9,8.3,348.3
20-Nov-2023,339.1,-5.5,-1.6%,,,,,,,,332.8,344.4,13.4,14.1,12.7,-0.8,0.0,0.0,1,-15.0,8.3,338.6
17-Nov-2023,344.6,-32.6,-8.6%,,,,,,,,340.0,348.4,13.9,14.3,13.3,-0.7,0.0,0.0,1,-15.1,8.3,344.2
16-Nov-2023,377.2,+12.9,+3.5%,,,,,,,,370.1,382.5,14.3,14.8,13.8,-0.8,0.0,0.0,1,-15.6,8.4,376.3
15-Nov-2023,364.3,-15.8,-4.2%,,,,,,,,359.3,368.0,14.0,14.5,13.5,-0.8,0.0,0.0,1,-15.6,8.4,363.7
14-Nov-2023,380.1,-58.3,-13.3%,,,,,,,,376.2,384.9,13.5,14.5,13.4,-0.8,0.1,0.0,1,-16.2,8.6,380.6
13-Nov-2023,438.4,-30.9,-6.6%,,,,,,,,433.6,442.8,15.0,15.4,14.3,-0.8,0.0,0.0,1,-16.6,8.5,438.2
10-Nov-2023,469.3,+27.6,+6.2%,,,,,,,,464.6,474.3,15.5,16.1,14.9,-0.8,0.0,0.0,1,-17.1,8.6,469.5
09-Nov-2023,441.7,-44.5,-9.2%,,,,,,,,436.8,446.3,15.2,15.7,14.6,-0.8,0.0,0.0,1,-16.9,8.6,441.6
08-Nov-2023,486.2,-22.3,-4.4%,,,,,,,,481.9,491.7,15.7,16.4,15.0,-0.8,0.1,0.0,1,-17.4,6.2,486.8
07-Nov-2023,508.5,+6.2,+1.2%,,,,,,,,503.7,515.4,15.9,16.9,15.2,-0.8,0.1,0.0,1,-17.7,6.3,509.6
06-Nov-2023,502.3,+15.9,+3.3%,,,,,,,,498.4,508.3,15.7,16.7,15.3,-0.8,0.1,0.0,1,-17.8,6.3,503.4
03-Nov-2023,486.4,-10.2,-2.1%,,,,,,,,482.0,495.1,15.5,16.8,15.1,-0.8,0.1,0.0,1,-18.0,6.4,488.6
02-Nov-2023,496.6,-72.2,-12.7%,,,,,,,,492.4,502.2,16.3,16.9,15.8,-0.8,0.0,0.0,1,-17.9,8.7,497.3
01-Nov-2023,568.8,-32.9,-5.5%,,,,,,,,563.6,574.4,17.3,17.9,16.2,-0.8,0.1,0.0,1,-18.5,6.3,569.0
31-Oct-2023,601.7,-29.6,-4.7%,,,,,,,,595.6,607.2,17.9,18.4,16.6,-0.8,0.1,0.0,1,-18.7,6.3,601.4
30-Oct-2023,631.3,-5.6,-0.9%,,,,,,,,625.8,637.1,18.2,19.0,17.2,-0.9,0.1,0.0,1,-19.1,6.3,631.5
27-Oct-2023,636.9,+27.1,+4.4%,,,,,,,,632.3,643.5,17.3,19.2,17.4,-0.9,0.1,0.0,1,-19.7,6.5,637.9
26-Oct-2023,609.8,+24.6,+4.2%,,,,,,,,606.0,617.7,17.8,19.0,17.2,-0.8,0.1,0.0,1,-19.3,6.4,611.9
25-Oct-2023,585.2,-10.9,-1.8%,,,,,,,,577.7,595.5,17.2,18.8,16.2,-0.8,0.1,0.0,1,-19.3,6.4,586.6
24-Oct-2023,596.1,-20.6,-3.3%,,,,,,,,,,17.9,,,-0.8,0.1,0.0,1,-19.3,6.4,
23-Oct-2023,616.7,-11.0,-1.8%,,,,,,,,,,18.0,,,-0.8,0.1,0.0,1,-19.6,6.4,
20-Oct-2023,627.7,+56.1,+9.8%,,,,,,,,,,17.6,,,-0.9,0.1,0.0,1,-20.1,6.6,
19-Oct-2023,571.6,+16.5,+3.0%,,,,,,,,,,17.7,,,-0.8,0.1,0.0,1,-19.6,8.9,
18-Oct-2023,555.1,+41.7,+8.1%,,,,,,,,,,17.3,,,-0.8,0.0,0.0,1,-19.6,9.0,
17-Oct-2023,513.4,-1.3,-0.3%,,,,,,,,,,16.6,,,-0.8,0.0,0.0,1,-19.3,9.1,
16-Oct-2023,514.7,-12.1,-2.3%,,,,,,,,,,16.5,,,-0.8,0.0,0.0,1,-19.5,9.1,
13-Oct-2023,526.8,+58.6,+12.5%,,,,,,,,,,16.8,,,-0.8,0.0,0.0,1,-19.8,9.2,
12-Oct-2023,468.2,+5.9,+1.3%,,,,,,,,,,15.6,,,-0.8,0.0,0.0,1,-19.4,9.3,
11-Oct-2023,462.3,-1.7,-0.4%,,,,,,,,,,15.2,,,-0.8,0.1,0.0,1,-19.6,9.4,
10-Oct-2023,464.0,-81.6,-15.0%,,,,,,,,,,15.8,,,-0.8,0.0,0.0,1,-19.4,9.3,
09-Oct-2023,545.6,+27.0,+5.2%,,,,,,,,,,16.7,,,-0.8,0.0,0.0,1,-20.5,9.3,
06-Oct-2023,518.6,-37.8,-6.8%,,,,,,,,,,16.5,,,-0.8,0.0,0.0,1,-20.4,9.3,
05-Oct-2023,556.4,-0.6,-0.1%,,,,,,,,,,16.9,,,-0.8,0.0,0.0,1,-20.9,9.4,
04-Oct-2023,557.0,-5.1,-0.9%,,,,,,,,,,17.0,,,-0.8,0.0,0.0,1,-20.9,9.4,
03-Oct-2023,562.1,+39.6,+7.6%,,,,,,,,,,16.5,,,-0.8,0.0,0.0,1,-20.8,9.5,
02-Oct-2023,522.5,+37.8,+7.8%,,,,,,,,,,16.5,,,-0.8,0.0,0.0,1,-20.8,9.5,
29-Sep-2023,484.7,-17.9,-3.6%,,,,,,,,,,15.6,,,-0.8,0.1,0.0,1,-20.8,9.6,
28-Sep-2023,502.6,-24.4,-4.6%,,,,,,,,,,16.4,,,-0.8,0.0,0.0,1,-20.8,9.5,
27-Sep-2023,527.0,-2.5,-0.5%,,,,,,,,,,16.6,,,-0.8,0.0,0.0,1,-21.2,9.6,
26-Sep-2023,529.5,+32.6,+6.6%,,,,,,,,,,16.5,,,-0.8,0.0,0.0,1,-21.4,9.6,
25-Sep-2023,496.9,+40.5,+8.9%,,,,,,,,,,16.3,,,-0.8,0.0,0.0,1,-21.0,9.6,
22-Sep-2023,456.4,+3.2,+0.7%,,,,,,,,,,15.2,,,-0.8,0.1,0.0,1,-21.0,9.8,
21-Sep-2023,453.2,+55.1,+13.8%,,,,,,,,,,15.3,,,-0.8,0.1,0.0,1,-21.0,9.7,
20-Sep-2023,398.1,-32.2,-7.5%,,,,,,,,386.0,409.7,14.5,15.5,13.3,-0.7,0.1,0.0,1,-20.4,9.8,397.9
19-Sep-2023,430.3,+1.3,+0.3%,,,,,,,,415.9,438.3,15.2,15.9,13.6,-0.7,0.1,0.0,1,-20.7,9.7,427.1
18-Sep-2023,429.0,+41.2,+10.6%,,,,,,,,419.7,445.2,14.9,16.3,13.7,-0.7,0.0,0.0,1,-21.0,9.7,432.5
15-Sep-2023,387.8,-6.0,-1.5%,,,,,,,,,,14.7,,,-0.7,-0.0,0.0,1,-20.3,12.4,
14-Sep-2023,393.8,-49.9,-11.2%,,,,,,,,,,14.3,,,-0.7,0.1,0.0,1,-20.9,9.9,
13-Sep-2023,443.7,+11.4,+2.6%,,,,,,,,,,14.9,,,-0.8,0.1,0.0,1,-21.7,9.9,
12-Sep-2023,432.3,+9.8,+2.3%,,,,,,,,,,15.2,,,-0.7,0.0,0.0,1,-21.4,9.8,
11-Sep-2023,422.5,-13.2,-3.0%,,,,,,,,,,15.1,,,-0.7,0.0,0.0,1,-21.3,9.8,
08-Sep-2023,435.7,-19.5,-4.3%,,,,,,,,,,15.1,,,-0.7,0.1,0.0,1,-21.8,9.9,
07-Sep-2023,455.2,+17.3,+4.0%,,,,,,,,,,15.8,,,-0.7,0.0,0.0,1,-21.9,9.9,
06-Sep-2023,437.9,+24.8,+6.0%,,,,,,,,,,15.4,,,-0.7,0.0,0.0,1,-21.8,9.9,
05-Sep-2023,413.1,+3.8,+0.9%,,,,,,,,,,15.2,,,-0.7,-0.0,0.0,1,-21.4,12.6,
04-Sep-2023,409.3,+6.7,+1.7%,,,,,,,,,,15.5,,,-0.7,-0.1,0.0,1,-21.2,12.5,
01-Sep-2023,402.6,+15.1,+3.9%,,,,,,,,,,15.1,,,-0.7,-0.0,0.0,1,-21.5,12.7,
31-Aug-2023,387.5,+8.4,+2.2%,,,,,,,,,,14.7,,,-0.7,-0.0,0.0,1,-21.4,12.7,
30-Aug-2023,379.1,+5.8,+1.6%,,,,,,,,,,15.0,,,-0.7,-0.0,0.0,1,-21.0,12.6,
29-Aug-2023,373.3,-24.6,-6.2%,,,,,,,,,,15.1,,,-0.7,-0.1,0.0,1,-20.8,12.6,
28-Aug-2023,397.9,-47.9,-10.7%,,,,,,,,,,15.3,,,-0.7,-0.1,0.0,1,-21.5,12.7,
25-Aug-2023,445.8,-2.5,-0.6%,,,,,,,,,,16.0,,,-0.7,-0.1,0.0,1,-22.5,12.8,
24-Aug-2023,448.3,+27.7,+6.6%,,,,,,,,,,16.0,,,-0.7,-0.1,0.0,1,-22.7,12.8,
23-Aug-2023,420.6,-5.4,-1.3%,,,,,,,,,,15.6,,,-0.7,-0.1,0.0,1,-22.2,12.8,
22-Aug-2023,426.0,-29.4,-6.5%,,,,,,,,,,15.7,,,-0.7,-0.1,0.0,1,-22.4,12.8,
21-Aug-2023,455.4,-8.0,-1.7%,,,,,,,,,,16.2,,,-0.7,-0.1,0.0,1,-23.0,12.9,
18-Aug-2023,463.4,+8.8,+1.9%,,,,,,,,,,16.2,,,-0.7,-0.1,0.0,1,-23.4,13.0,
17-Aug-2023,454.6,+45.0,+11.0%,,,,,,,,,,16.2,,,-0.7,-0.1,0.0,1,-23.2,12.9,
16-Aug-2023,409.6,-0.9,-0.2%,,,,,,,,,,15.7,,,-0.7,-0.1,0.0,1,-22.3,12.9,
15-Aug-2023,410.5,+32.3,+8.5%,,,,,,,,,,16.0,,,-0.7,-0.1,0.0,1,-22.2,12.9,
14-Aug-2023,378.2,-6.2,-1.6%,,,,,,,,,,15.7,,,-0.6,-0.1,0.0,1,-21.6,12.8,
11-Aug-2023,384.4,+42.3,+12.4%,,,,,,,,,,15.6,,,-0.7,-0.1,0.0,1,-22.1,12.9,
10-Aug-2023,342.1,-49.0,-12.5%,,,,,,,,,,15.5,,,-0.6,-0.1,0.0,1,-20.9,15.0,
09-Aug-2023,391.1,-19.2,-4.7%,,,,,,,,,,15.9,,,-0.7,-0.1,0.0,1,-22.2,12.9,
08-Aug-2023,410.3,+37.9,+10.2%,,,,,,,,,,15.9,,,-0.7,-0.1,0.0,1,-22.8,13.0,
07-Aug-2023,372.4,-4.6,-1.2%,,,,,,,,,,15.4,,,-0.6,-0.1,0.0,1,-22.1,13.0,
04-Aug-2023,377.0,-28.5,-7.0%,,,,,,,,,,15.5,,,-0.6,-0.1,0.0,1,-22.3,13.1,
03-Aug-2023,405.5,+23.4,+6.1%,,,,,,,,,,16.3,,,-0.7,-0.1,0.0,1,-22.7,13.0,
02-Aug-2023,382.1,+56.3,+17.3%,,,,,,,,,,16.1,,,-0.6,-0.1,0.0,1,-22.2,13.0,
01-Aug-2023,325.8,+40.9,+14.4%,,,,,,,,,,15.2,,,-0.6,-0.1,0.0,1,-21.0,15.2,
31-Jul-2023,284.9,+3.4,+1.2%,,,,,,,,,,14.8,,,-0.6,-0.1,0.0,1,-19.7,15.0,
28-Jul-2023,281.5,-13.4,-4.5%,,,,,,,,,,14.4,,,-0.6,-0.1,0.0,1,-20.0,15.2,
27-Jul-2023,294.9,-64.0,-17.8%,,,,,,,,,,14.6,,,-0.6,-0.1,0.0,1,-20.5,15.3,
26-Jul-2023,358.9,+29.1,+8.8%,,,,,,,,,,14.8,,,-0.6,-0.0,0.0,1,-22.8,13.4,
25-Jul-2023,329.8,-3.0,-0.9%,,,,,,,,,,14.9,,,-0.6,-0.1,0.0,1,-21.9,15.5,
24-Jul-2023,332.8,+4.1,+1.2%,,,,,,,,301.8,371.3,14.6,17.2,12.4,-0.6,-0.0,0.0,1,-22.2,13.3,336.6
21-Jul-2023,328.7,-13.3,-3.9%,,,,,,,,,,14.7,,,-0.6,-0.1,0.0,1,-22.2,15.7,
20-Jul-2023,342.0,-6.9,-2.0%,,,,,,,,,,14.9,,,-0.6,-0.0,0.0,1,-22.6,13.4,
19-Jul-2023,348.9,+5.5,+1.6%,,,,,,,,,,14.8,,,-0.6,-0.0,0.0,1,-22.9,13.5,
18-Jul-2023,343.4,-9.4,-2.7%,,,,,,,,,,14.8,,,-0.6,-0.0,0.0,1,-22.8,13.5,
17-Jul-2023,352.8,+28.4,+8.8%,,,,,,,,,,14.9,,,-0.6,-0.0,0.0,1,-23.1,13.5,
14-Jul-2023,324.4,-4.1,-1.2%,,,,,,,,,,14.7,,,-0.6,-0.1,0.0,1,-22.4,15.8,
13-Jul-2023,328.5,-17.4,-5.0%,,,,,,,,,,14.7,,,-0.6,-0.1,0.0,1,-22.7,15.9,
12-Jul-2023,345.9,-54.0,-13.5%,,,,,,,,,,14.6,,,-0.6,-0.0,0.0,1,-23.5,13.7,
11-Jul-2023,399.9,-27.4,-6.4%,,,,,,,,,,14.9,,,-0.7,-0.0,0.0,1,-25.0,13.9,
10-Jul-2023,427.3,-14.5,-3.3%,,,,,,,,,,15.5,,,-0.7,-0.0,0.0,1,-25.6,13.9,
07-Jul-2023,441.8,-11.8,-2.6%,,,,,,,,,,15.4,,,-0.7,-0.0,0.0,1,-26.3,14.1,
06-Jul-2023,453.6,+90.0,+24.8%,,,,,,,,,,15.5,,,-0.7,-0.0,0.0,1,-26.6,14.1,
05-Jul-2023,363.6,+30.5,+9.2%,,,,,,,,,,15.1,,,-0.6,-0.0,0.0,1,-24.1,13.8,
04-Jul-2023,333.1,+6.6,+2.0%,,,,,,,,,,14.7,,,-0.6,-0.1,0.0,1,-23.4,16.1,
03-Jul-2023,326.5,-0.6,-0.2%,,,,,,,,,,14.6,,,-0.6,-0.1,0.0,1,-23.2,16.1,
30-Jun-2023,327.1,-33.3,-9.2%,,,,,,,,,,14.6,,,-0.6,-0.1,0.0,1,-23.4,16.2,
29-Jun-2023,360.4,-4.2,-1.2%,,,,,,,,,,15.1,,,-0.6,-0.0,0.0,1,-24.4,13.9,
28-Jun-2023,364.6,-31.7,-8.0%,,,,,,,,,,15.0,,,-0.6,-0.0,0.0,1,-24.7,14.0,
27-Jun-2023,396.3,-17.5,-4.2%,,,,,,,,,,15.4,,,-0.6,-0.0,0.0,1,-25.5,14.1,
26-Jun-2023,413.8,-8.2,-1.9%,,,,,,,,,,15.5,,,-0.7,-0.0,0.0,1,-26.1,14.2,
23-Jun-2023,422.0,+23.7,+6.0%,,,,,,,,,,15.7,,,-0.7,-0.0,0.0,1,-26.4,14.2,
22-Jun-2023,398.3,+12.5,+3.2%,,,,,,,,,,15.5,,,-0.6,-0.0,0.0,1,-25.8,14.1,
21-Jun-2023,385.8,+9.9,+2.6%,,,,,,,,,,15.3,,,-0.6,-0.0,0.0,1,-25.6,14.1,
20-Jun-2023,375.9,+11.0,+3.0%,,,,,,,,,,15.6,,,-0.6,-0.0,0.0,1,-25.1,14.0,
19-Jun-2023,364.9,+25.3,+7.4%,,,,,,,,,,15.4,,,-0.6,-0.1,0.0,1,-25.0,16.4,
16-Jun-2023,339.6,-19.8,-5.5%,,,,,,,,,,14.9,,,-0.6,-0.1,0.0,1,-24.5,16.4,
15-Jun-2023,359.4,+4.5,+1.3%,,,,,,,,,,15.3,,,-0.6,-0.1,0.0,1,-25.0,16.5,
14-Jun-2023,354.9,-16.1,-4.3%,,,,,,,,,,15.3,,,-0.6,-0.1,0.0,1,-24.9,16.5,
13-Jun-2023,371.0,-28.0,-7.0%,,,,,,,,,,15.3,,,-0.6,-0.0,0.0,1,-25.6,14.2,
12-Jun-2023,399.0,-21.9,-5.2%,,,,,,,,,,15.8,,,-0.6,-0.0,0.0,1,-26.3,14.2,
09-Jun-2023,420.9,+7.3,+1.8%,,,,,,,,,,16.1,,,-0.6,-0.0,0.0,1,-27.0,14.3,
08-Jun-2023,413.6,-2.7,-0.6%,,,,,,,,,,15.9,,,-0.6,-0.0,0.0,1,-27.1,14.4,
07-Jun-2023,416.3,-2.6,-0.6%,,,,,,,,,,15.9,,,-0.6,-0.0,0.0,1,-27.1,14.4,
06-Jun-2023,418.9,-4.5,-1.1%,,,,,,,,,,16.1,,,-0.6,-0.0,0.0,1,-27.0,14.3,
05-Jun-2023,423.4,+8.4,+2.0%,,,,,,,,,,16.4,,,-0.6,-0.0,0.0,1,-27.0,14.3,
02-Jun-2023,415.0,-40.8,-9.0%,,,,,,,,,,17.0,,,-0.6,-0.1,0.0,1,-26.5,16.6,
01-Jun-2023,455.8,-36.8,-7.5%,,,,,,,,,,16.9,,,-0.6,-0.1,0.0,1,-28.0,14.4,
31-May-2023,492.6,+59.2,+13.7%,,,,1,,,,,,17.7,,,-0.7,-0.1,0.0,1,-28.6,14.3,
30-May-2023,433.4,+11.7,+2.8%,,,,,,,,,,16.7,,,-0.6,-0.0,0.0,0,-27.5,14.4,
29-May-2023,421.7,+11.3,+2.8%,,,,,,,,,,17.1,,,-0.6,-0.1,0.0,0,-26.7,16.8,
26-May-2023,410.4,-46.4,-10.2%,,,,,,,,,,17.1,,,-0.6,-0.1,0.0,0,-26.7,16.8,
25-May-2023,456.8,-4.9,-1.1%,,,,,,,,,,17.4,,,-0.6,-0.1,0.0,0,-28.1,14.4,
24-May-2023,461.7,+55.9,+13.8%,,,,,,,,,,17.5,,,-0.6,-0.1,0.0,0,-28.3,14.4,
23-May-2023,405.8,+25.8,+6.8%,,,,,,,,,,16.9,,,-0.6,-0.1,0.0,0,-26.8,16.8,
22-May-2023,380.0,+1.3,+0.3%,,,,,,,,,,16.4,,,-0.6,-0.1,0.0,0,-26.2,16.8,
19-May-2023,378.7,-20.9,-5.2%,,,,,,,,,,16.7,,,-0.6,-0.1,0.0,0,-26.1,16.8,
18-May-2023,399.6,-33.7,-7.8%,,,,,,,,,,17.2,,,-0.6,-0.1,0.0,0,-28.0,17.0,
17-May-2023,433.3,-2.2,-0.5%,,,,,,,,,,17.2,,,-0.6,-0.1,0.0,0,-28.0,17.0,
16-May-2023,435.5,-6.2,-1.4%,,,,,,,,,,17.1,,,-0.6,-0.1,0.0,0,-28.2,17.1,
15-May-2023,441.7,-1.9,-0.4%,,,,,,,,,,17.3,,,-0.6,-0.1,0.0,0,-28.3,17.1,
12-May-2023,443.6,-13.2,-2.9%,,,,,,,,,,17.1,,,-0.6,-0.1,0.0,0,-28.8,14.6,
11-May-2023,456.8,-7.4,-1.6%,,,,,,,,,,17.5,,,-0.6,-0.1,0.0,0,-29.0,14.6,
10-May-2023,464.2,+12.1,+2.7%,,,,,,,,,,17.9,,,-0.6,-0.1,0.0,0,-29.0,17.1,
09-May-2023,452.1,+12.6,+2.9%,,,,,,,,,,17.4,,,-0.6,-0.1,0.0,0,-28.6,17.2,
08-May-2023,439.5,-11.3,-2.5%,,,,,,,,,,17.4,,,-0.6,-0.1,0.0,0,-28.6,17.2,
05-May-2023,450.8,-38.2,-7.8%,,,,,,,,,,17.5,,,-0.6,-0.1,0.0,0,-29.2,17.3,
04-May-2023,489.0,+26.5,+5.7%,,,,,,,,,,17.5,,,-0.6,-0.1,0.0,0,-30.4,14.9,
03-May-2023,462.5,-15.1,-3.2%,,,,,,,,,,16.9,,,-0.6,-0.0,0.0,0,-30.1,14.9,
