Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,O-C,H-L,%CVol,Bid,Ask,Implied Volatility,Ask Implied Volatility,Bid Implied Volatility,Delta,Theta,Gamma,Open Interest,Rho,Vega,Mid Price
16-May-2023,354.1,-5.8,-1.6%,,,,,,,,,,17.6,,,-0.5,-0.2,0.0,0,-24.2,16.1,
15-May-2023,359.9,-2.4,-0.7%,,,,,,,,,,17.8,,,-0.5,-0.2,0.0,0,-24.4,16.1,
12-May-2023,362.3,-11.9,-3.2%,,,,,,,,,,17.7,,,-0.5,-0.2,0.0,0,-24.7,16.2,
11-May-2023,374.2,-7.0,-1.8%,,,,,,,,,,18.0,,,-0.5,-0.2,0.0,0,-25.0,16.2,
10-May-2023,381.2,+10.4,+2.8%,,,,,,,,,,18.4,,,-0.5,-0.2,0.0,0,-25.1,16.2,
09-May-2023,370.8,+10.2,+2.8%,,,,,,,,,,18.0,,,-0.5,-0.2,0.0,0,-24.6,16.2,
08-May-2023,360.6,-10.1,-2.7%,,,,,,,,,,18.0,,,-0.5,-0.2,0.0,0,-24.6,16.2,
05-May-2023,370.7,-32.9,-8.2%,,,,,,,,,,18.1,,,-0.5,-0.2,0.0,0,-25.2,16.3,
04-May-2023,403.6,+23.1,+6.1%,,,,,,,,393.8,407.1,18.1,18.3,17.5,-0.6,-0.1,0.0,0,-26.5,16.4,400.5
03-May-2023,380.5,-13.7,-3.5%,,,,,,,,,,17.6,,,-0.5,-0.1,0.0,0,-26.0,16.5,
02-May-2023,394.2,+35.9,+10.0%,,,,,,,,,,17.9,,,-0.6,-0.1,0.0,0,-26.5,16.5,
28-Apr-2023,358.3,-3.5,-1.0%,,,,,,,,,,17.9,,,-0.5,-0.1,0.0,0,-25.2,16.4,
27-Apr-2023,361.8,-10.1,-2.7%,,,,,,,,,,17.9,,,-0.5,-0.1,0.0,0,-25.3,16.5,
26-Apr-2023,371.9,+18.7,+5.3%,,,,,,,,,,18.1,,,-0.5,-0.1,0.0,0,-25.6,16.5,
25-Apr-2023,353.2,+12.2,+3.6%,,,,,,,,,,17.8,,,-0.5,-0.1,0.0,0,-25.2,16.5,
24-Apr-2023,341.0,-2.2,-0.6%,,,,,,,,,,18.1,,,-0.5,-0.1,0.0,0,-24.7,16.4,
21-Apr-2023,343.2,-9.3,-2.6%,,,,,,,,,,18.1,,,-0.5,-0.2,0.0,0,-24.7,17.8,
20-Apr-2023,352.5,+8.3,+2.4%,,,,,,,,,,17.9,,,-0.5,-0.3,0.0,0,-25.3,16.5,
19-Apr-2023,344.2,-1.5,-0.4%,,,,,,,,,,17.8,,,-0.5,-0.1,0.0,0,-25.1,16.6,
18-Apr-2023,345.7,-15.5,-4.3%,,,,,,,,,,17.9,,,-0.5,-0.1,0.0,0,-25.2,16.6,
17-Apr-2023,361.2,+7.4,+2.1%,,,,,,,,,,17.9,,,-0.5,-0.1,0.0,0,-25.8,16.6,
14-Apr-2023,353.8,-13.4,-3.6%,,,,,,,,,,18.2,,,-0.5,-0.2,0.0,0,-25.5,16.6,
13-Apr-2023,367.2,,,,,,,,,,,,18.0,,,-0.5,-0.2,0.0,0,-26.2,16.7,
12-Apr-2023,,,,,,,,,,,,,,,,,,,0,,,
