Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,O-C,H-L,%CVol,Bid,Ask,Implied Volatility,Ask Implied Volatility,Bid Implied Volatility,Delta,Theta,Gamma,Open Interest,Rho,Vega,Mid Price
16-Jan-2024,185.8,+8.4,+4.7%,,,,,,,,184.5,187.8,13.3,13.3,12.9,-0.6,-0.3,0.0,"5,843",-7.7,9.0,186.2
15-Jan-2024,177.4,+11.9,+7.2%,,,,"5,802",,,"+28,910.0%",173.2,181.0,12.8,13.3,12.5,-0.6,-0.3,0.0,"5,843",-7.8,9.0,177.1
12-Jan-2024,165.5,-23.2,-12.3%,,,,,,,,164.8,167.7,13.1,13.1,12.8,-0.6,-0.3,0.0,324,-7.5,9.0,166.3
11-Jan-2024,188.7,+17.9,+10.5%,,,,,,,,184.5,194.8,13.2,13.9,12.7,-0.6,-0.3,0.0,324,-8.1,9.2,189.7
10-Jan-2024,170.8,-2.9,-1.7%,,,,,,,,167.9,175.2,13.0,13.4,12.6,-0.6,-0.3,0.0,324,-7.8,9.2,171.6
09-Jan-2024,173.7,+5.6,+3.3%,,,,,,,,170.9,175.0,13.0,13.2,12.8,-0.6,-0.3,0.0,324,-7.9,9.2,173.0
08-Jan-2024,168.1,-15.0,-8.2%,,,,,,,,166.5,169.2,13.6,13.6,13.3,-0.6,-0.3,0.0,324,-7.6,9.1,167.9
05-Jan-2024,183.1,+5.5,+3.1%,,,,,,,,177.0,189.0,13.7,14.3,13.0,-0.6,-0.3,0.0,324,-8.1,9.3,183.0
04-Jan-2024,177.6,-21.6,-10.8%,,,,,,,,174.5,180.8,13.8,14.2,13.5,-0.6,-0.3,0.0,324,-8.0,9.3,177.7
03-Jan-2024,199.2,+38.7,+24.1%,,,,,,,,197.9,200.8,14.4,14.4,14.1,-0.6,-0.3,0.0,324,-8.4,9.4,199.4
02-Jan-2024,160.5,+2.1,+1.3%,148.2,148.2,148.2,20,12.3,0.0,-86.6%,156.8,163.4,14.1,14.3,13.6,-0.5,-0.4,0.0,324,-7.6,10.1,160.1
29-Dec-2023,158.4,+1.7,+1.1%,,,,,,,,154.7,163.1,14.2,14.5,13.7,-0.5,-0.4,0.0,324,-7.7,10.2,158.9
28-Dec-2023,156.7,+7.0,+4.7%,,,,,,,,154.8,159.3,13.7,14.0,13.6,-0.5,-0.4,0.0,324,-7.9,10.3,157.1
27-Dec-2023,149.7,-8.7,-5.5%,,,,,,,,144.6,150.2,13.7,13.8,13.2,-0.5,-0.4,0.0,324,-7.7,10.3,147.4
22-Dec-2023,158.4,0.0,0.0%,162.6,162.6,162.6,149,4.2,0.0,+272.5%,157.8,160.2,14.0,14.2,14.0,-0.5,-0.4,0.0,324,-8.1,10.5,159.0
21-Dec-2023,158.4,+8.9,+6.0%,,,,,,,,156.2,161.4,14.2,14.4,13.9,-0.5,-0.4,0.0,175,-8.1,10.5,158.8
20-Dec-2023,149.5,+1.4,+0.9%,,,,,,,,147.3,150.6,13.7,14.0,13.7,-0.5,-0.3,0.0,175,-8.0,10.6,149.0
19-Dec-2023,148.1,-8.5,-5.4%,,,,,,,,144.8,152.0,13.6,14.0,13.4,-0.5,-0.3,0.0,175,-8.0,10.6,148.4
18-Dec-2023,156.6,+15.4,+10.9%,,,,,,,,154.4,160.6,13.8,14.1,13.5,-0.5,-0.3,0.0,175,-8.3,10.7,157.5
15-Dec-2023,141.2,-4.1,-2.8%,138.9,138.9,138.9,40,2.3,0.0,-33.3%,139.2,142.5,13.5,13.9,13.5,-0.5,-0.3,0.0,175,-8.0,10.7,140.9
14-Dec-2023,145.3,-6.9,-4.5%,157.2,157.2,158.6,60,11.9,1.4,-20.0%,143.3,146.6,13.4,13.7,13.5,-0.5,-0.3,0.0,141,-8.2,10.8,145.0
13-Dec-2023,152.2,+4.1,+2.8%,,,,,,,,148.2,156.1,13.6,14.0,13.2,-0.5,-0.3,0.0,141,-8.4,10.9,152.2
12-Dec-2023,148.1,+1.0,+0.7%,,,,,,,,144.2,151.8,13.5,13.7,13.4,-0.5,-0.3,0.0,141,-8.4,10.9,148.0
11-Dec-2023,147.1,-12.2,-7.7%,153.5,152.5,156.6,75,6.4,4.1,-29.2%,144.3,150.7,13.6,14.0,13.5,-0.5,-0.3,0.0,141,-8.3,10.9,147.5
08-Dec-2023,159.3,-27.5,-14.7%,,,,,,,,156.7,161.7,13.8,14.1,13.6,-0.5,-0.3,0.0,106,-8.8,11.1,159.2
07-Dec-2023,186.8,+9.4,+5.3%,185.9,185.7,186.9,106,0.9,1.2,,182.1,190.9,14.0,14.4,13.5,-0.6,-0.3,0.0,106,-9.7,10.4,186.5
06-Dec-2023,177.4,-20.5,-10.4%,,,,,,,,175.5,180.0,13.6,14.1,13.6,-0.5,-0.2,0.0,0,-9.6,10.5,177.8
05-Dec-2023,197.9,-21.1,-9.6%,,,,,,,,193.6,199.8,13.8,13.9,13.3,-0.6,-0.2,0.0,0,-10.2,10.6,196.7
04-Dec-2023,219.0,+1.9,+0.9%,,,,,,,,215.9,221.8,13.6,13.9,13.3,-0.6,-0.2,0.0,0,-11.0,10.8,218.9
01-Dec-2023,217.1,-21.6,-9.0%,,,,,,,,214.2,220.4,13.6,13.9,13.3,-0.6,-0.2,0.0,0,-11.1,10.9,217.3
30-Nov-2023,238.7,-9.1,-3.7%,,,,,,,,234.9,243.7,13.6,14.1,13.4,-0.6,-0.1,0.0,0,-11.8,9.5,239.3
29-Nov-2023,247.8,-16.5,-6.2%,,,,,,,,243.8,251.4,13.7,14.2,13.4,-0.7,-0.1,0.0,0,-12.0,9.5,247.6
28-Nov-2023,264.3,+6.8,+2.6%,,,,,,,,259.2,268.6,13.8,14.2,13.2,-0.7,-0.1,0.0,0,-12.4,9.6,263.9
27-Nov-2023,257.5,+12.1,+4.9%,,,,,,,,252.5,261.8,13.6,14.3,13.3,-0.7,-0.1,0.0,0,-12.4,9.7,257.2
24-Nov-2023,245.4,-7.5,-3.0%,,,,,,,,241.0,249.4,13.5,14.0,13.2,-0.6,-0.1,0.0,0,-12.4,9.7,245.2
23-Nov-2023,252.9,-4.9,-1.9%,,,,,,,,249.0,256.8,13.5,14.0,13.2,-0.7,-0.1,0.0,0,-12.6,9.8,252.9
22-Nov-2023,257.8,-15.4,-5.6%,,,,,,,,253.1,261.4,13.4,13.8,13.0,-0.7,-0.1,0.0,0,-12.8,9.9,257.3
21-Nov-2023,273.2,+7.9,+3.0%,,,,,,,,269.9,278.3,13.6,14.1,13.3,-0.7,-0.1,0.0,0,-13.2,9.9,274.1
20-Nov-2023,265.3,-5.2,-1.9%,,,,,,,,260.6,268.5,13.3,13.7,12.9,-0.7,-0.1,0.0,0,-13.2,10.0,264.6
17-Nov-2023,270.5,-29.4,-9.8%,,,,,,,,266.0,274.0,13.7,14.0,13.2,-0.7,-0.1,0.0,0,-13.3,10.0,270.0
16-Nov-2023,299.9,+11.4,+4.0%,,,,,,,,295.1,303.4,14.1,14.5,13.7,-0.7,-0.1,0.0,0,-14.0,10.1,299.3
15-Nov-2023,288.5,-13.9,-4.6%,,,,,,,,284.3,294.2,13.8,14.4,13.4,-0.7,-0.1,0.0,0,-13.9,10.2,289.3
14-Nov-2023,302.4,-53.3,-15.0%,,,,,,,,297.8,307.4,13.4,14.2,13.3,-0.7,-0.1,0.0,0,-14.5,10.4,302.6
13-Nov-2023,355.7,-28.7,-7.5%,,,,,,,,351.6,359.4,14.5,14.9,13.9,-0.7,0.0,0.0,0,-15.2,8.2,355.5
10-Nov-2023,384.4,+24.9,+6.9%,,,,,,,,380.5,389.0,14.8,15.4,14.4,-0.8,0.0,0.0,0,-15.8,8.3,384.8
09-Nov-2023,359.5,-41.1,-10.3%,,,,,,,,353.4,364.3,14.8,15.3,14.0,-0.7,0.0,0.0,0,-15.5,8.2,358.9
08-Nov-2023,400.6,-21.1,-5.0%,,,,,,,,396.5,405.2,15.0,15.5,14.5,-0.8,0.0,0.0,0,-16.2,8.3,400.9
07-Nov-2023,421.7,+5.6,+1.3%,,,,,,,,416.6,428.3,15.2,16.0,14.6,-0.8,0.0,0.0,0,-16.5,8.4,422.5
06-Nov-2023,416.1,+13.9,+3.5%,,,,,,,,412.4,421.3,15.1,15.8,14.8,-0.8,0.0,0.0,0,-16.6,8.4,416.9
03-Nov-2023,402.2,-10.2,-2.5%,,,,,,,,396.6,408.2,14.9,15.9,14.5,-0.8,0.0,0.0,0,-16.6,8.5,402.4
02-Nov-2023,412.4,-68.1,-14.2%,,,,,,,,409.1,417.7,15.7,16.3,15.3,-0.8,0.0,0.0,0,-16.5,8.4,413.4
01-Nov-2023,480.5,-32.1,-6.3%,,,,,,,,476.4,485.8,16.5,16.9,15.8,-0.8,0.0,0.0,0,-17.4,8.5,481.1
31-Oct-2023,512.6,-28.5,-5.3%,,,,,,,,507.0,518.6,17.2,17.7,16.2,-0.8,0.0,0.0,0,-17.7,8.4,512.8
30-Oct-2023,541.1,-5.9,-1.1%,,,,,,,,536.5,546.6,17.5,18.1,16.7,-0.8,0.1,0.0,0,-18.0,8.5,541.6
27-Oct-2023,547.0,+25.1,+4.8%,,,,,,,,542.7,553.0,16.7,18.3,16.9,-0.8,0.1,0.0,0,-18.6,6.3,547.9
26-Oct-2023,521.9,+23.6,+4.7%,,,,,,,,517.9,529.6,17.3,18.2,16.8,-0.8,0.0,0.0,0,-18.2,8.6,523.8
25-Oct-2023,498.3,-10.0,-2.0%,,,,,,,,490.6,504.5,16.7,17.5,15.9,-0.8,0.0,0.0,0,-18.1,8.6,497.6
24-Oct-2023,508.3,-19.9,-3.8%,,,,,,,,,,17.2,,,-0.8,0.0,0.0,0,-18.2,8.6,
23-Oct-2023,528.2,-11.8,-2.2%,,,,,,,,,,17.4,,,-0.8,0.0,0.0,0,-18.5,8.6,
20-Oct-2023,540.0,+53.4,+11.0%,,,,,,,,,,17.3,,,-0.8,0.0,0.0,0,-19.0,8.8,
19-Oct-2023,486.6,+15.7,+3.3%,,,,,,,,,,17.1,,,-0.8,0.0,0.0,0,-18.3,8.7,
18-Oct-2023,470.9,+39.3,+9.1%,,,,,,,,,,16.7,,,-0.8,0.0,0.0,0,-18.3,8.7,
17-Oct-2023,431.6,-1.2,-0.3%,,,,,,,,,,16.3,,,-0.7,0.0,0.0,0,-17.9,8.7,
16-Oct-2023,432.8,-11.5,-2.6%,,,,,,,,,,16.2,,,-0.8,0.0,0.0,0,-18.0,8.8,
13-Oct-2023,444.3,+54.8,+14.1%,,,,,,,,411.2,429.5,16.4,14.7,12.5,-0.8,0.0,0.0,0,-18.4,8.8,420.4
12-Oct-2023,389.5,+4.6,+1.2%,,,,,,,,382.3,400.3,15.6,16.6,14.9,-0.7,-0.1,0.0,0,-17.8,11.2,391.3
11-Oct-2023,384.9,-1.2,-0.3%,,,,,,,,375.8,395.1,15.3,16.5,14.7,-0.7,-0.1,0.0,0,-17.9,11.3,385.5
10-Oct-2023,386.1,-75.8,-16.4%,,,,,,,,378.2,397.4,15.7,16.7,15.0,-0.7,-0.1,0.0,0,-17.8,11.3,387.8
09-Oct-2023,461.9,+24.9,+5.7%,,,,,,,,,,16.2,,,-0.8,0.0,0.0,0,-19.0,9.0,
06-Oct-2023,437.0,-35.6,-7.5%,,,,,,,,,,16.2,,,-0.7,0.0,0.0,0,-18.8,9.0,
05-Oct-2023,472.6,-0.7,-0.1%,,,,,,,,,,16.4,,,-0.8,0.0,0.0,0,-19.5,9.1,
04-Oct-2023,473.3,-4.9,-1.0%,,,,,,,,,,16.5,,,-0.8,0.0,0.0,0,-19.5,9.1,
03-Oct-2023,478.2,+37.5,+8.5%,,,,,,,,,,16.2,,,-0.7,0.0,0.0,0,-19.2,9.1,
02-Oct-2023,440.7,+35.2,+8.7%,,,,,,,,426.5,449.3,16.2,17.2,14.7,-0.7,0.0,0.0,0,-19.2,9.1,437.9
29-Sep-2023,405.5,-17.4,-4.1%,,,,,,,,396.0,415.4,15.5,16.7,14.9,-0.7,0.0,0.0,0,-19.1,9.2,405.7
28-Sep-2023,422.9,-22.8,-5.1%,,,,,,,,412.3,434.7,16.2,17.2,15.0,-0.7,-0.1,0.0,0,-19.2,11.6,423.5
27-Sep-2023,445.7,-2.1,-0.5%,,,,,,,,429.1,450.5,16.3,16.8,14.5,-0.7,0.0,0.0,0,-19.7,9.2,439.8
26-Sep-2023,447.8,+30.4,+7.3%,,,,,,,,429.3,452.6,16.2,16.5,14.1,-0.7,0.0,0.0,0,-19.8,9.2,441.0
25-Sep-2023,417.4,+37.1,+9.8%,,,,,,,,406.3,427.4,16.1,16.8,14.8,-0.7,-0.1,0.0,0,-19.3,11.7,416.9
22-Sep-2023,380.3,+2.4,+0.6%,,,,,,,,368.9,390.4,15.2,16.2,14.4,-0.7,-0.1,0.0,0,-19.2,11.8,379.7
21-Sep-2023,377.9,+50.1,+15.3%,,,,,,,,367.0,390.7,15.3,16.3,14.3,-0.7,-0.1,0.0,0,-19.1,11.8,378.9
20-Sep-2023,327.8,-29.7,-8.3%,,,,,,,,316.3,338.5,14.5,15.4,13.5,-0.7,-0.0,0.0,0,-18.2,11.8,327.4
19-Sep-2023,357.5,+1.3,+0.4%,,,,,,,,344.4,369.7,15.1,16.1,13.9,-0.7,-0.1,0.0,0,-18.8,11.8,357.1
18-Sep-2023,356.2,+36.8,+11.5%,,,,,,,,343.8,368.8,14.9,15.8,13.7,-0.7,-0.1,0.0,0,-18.9,11.8,356.3
15-Sep-2023,319.4,-5.2,-1.6%,,,,,,,,,,14.8,,,-0.6,-0.1,0.0,0,-18.2,11.8,
14-Sep-2023,324.6,-45.4,-12.3%,,,,,,,,,,14.3,,,-0.7,-0.0,0.0,0,-18.6,11.9,
13-Sep-2023,370.0,+10.0,+2.8%,,,,,,,,,,14.9,,,-0.7,-0.0,0.0,0,-19.6,12.0,
12-Sep-2023,360.0,+8.9,+2.5%,,,,,,,,,,15.1,,,-0.7,-0.1,0.0,0,-19.3,12.0,
11-Sep-2023,351.1,-12.1,-3.3%,,,,,,,,,,15.0,,,-0.7,-0.1,0.0,0,-19.2,11.9,
08-Sep-2023,363.2,-18.4,-4.8%,,,,,,,,,,15.1,,,-0.7,-0.1,0.0,0,-19.7,12.1,
07-Sep-2023,381.6,+15.9,+4.3%,,,,,,,,,,15.7,,,-0.7,-0.1,0.0,0,-19.9,12.0,
06-Sep-2023,365.7,+22.1,+6.4%,,,,,,,,,,15.3,,,-0.7,-0.1,0.0,0,-19.7,12.1,
05-Sep-2023,343.6,+3.0,+0.9%,,,,,,,,,,15.2,,,-0.6,-0.1,0.0,0,-19.3,12.0,
04-Sep-2023,340.6,+6.0,+1.8%,,,,,,,,,,15.6,,,-0.6,-0.1,0.0,0,-19.0,11.9,
01-Sep-2023,334.6,+12.9,+4.0%,,,,,,,,,,15.2,,,-0.6,-0.1,0.0,0,-19.3,12.1,
31-Aug-2023,321.7,+6.5,+2.1%,,,,,,,,,,15.0,,,-0.6,-0.1,0.0,0,-19.1,12.1,
30-Aug-2023,315.2,+4.8,+1.5%,,,,,,,,,,15.3,,,-0.6,-0.1,0.0,0,-18.7,14.1,
29-Aug-2023,310.4,-22.6,-6.8%,,,,,,,,,,15.4,,,-0.6,-0.1,0.0,0,-18.5,14.0,
28-Aug-2023,333.0,-43.4,-11.5%,,,,,,,,,,15.7,,,-0.6,-0.1,0.0,0,-19.2,14.1,
25-Aug-2023,376.4,-2.6,-0.7%,,,,,,,,,,16.1,,,-0.7,-0.1,0.0,0,-20.4,12.2,
24-Aug-2023,379.0,+24.9,+7.0%,,,,,,,,,,16.0,,,-0.7,-0.1,0.0,0,-20.6,12.3,
23-Aug-2023,354.1,-5.5,-1.5%,,,,,,,,,,15.9,,,-0.6,-0.1,0.0,0,-20.0,12.2,
22-Aug-2023,359.6,-26.6,-6.9%,,,,,,,,,,16.0,,,-0.6,-0.1,0.0,0,-20.1,12.2,
21-Aug-2023,386.2,-7.7,-2.0%,,,,,,,,,,16.2,,,-0.7,-0.1,0.0,0,-20.8,12.3,
18-Aug-2023,393.9,+7.7,+2.0%,,,,,,,,,,16.2,,,-0.7,-0.1,0.0,0,-21.2,12.4,
17-Aug-2023,386.2,+41.0,+11.9%,,,,,,,,,,16.4,,,-0.6,-0.1,0.0,0,-21.0,12.4,
16-Aug-2023,345.2,-1.2,-0.3%,,,,,,,,,,16.1,,,-0.6,-0.1,0.0,0,-20.0,14.4,
15-Aug-2023,346.4,+28.9,+9.1%,,,,,,,,,,16.3,,,-0.6,-0.2,0.0,0,-20.0,14.4,
14-Aug-2023,317.5,-5.9,-1.8%,,,,,,,,,,15.9,,,-0.6,-0.2,0.0,0,-19.3,14.3,
11-Aug-2023,323.4,+37.1,+13.0%,,,,,,,,,,15.9,,,-0.6,-0.1,0.0,0,-19.7,14.5,
10-Aug-2023,286.3,-43.1,-13.1%,,,,,,,,,,15.7,,,-0.5,-0.2,0.0,0,-18.4,14.3,
09-Aug-2023,329.4,-17.9,-5.2%,,,,,,,,,,16.1,,,-0.6,-0.2,0.0,0,-19.8,14.5,
08-Aug-2023,347.3,+33.9,+10.8%,,,,,,,,,,16.2,,,-0.6,-0.1,0.0,0,-20.5,14.6,
07-Aug-2023,313.4,-4.1,-1.3%,,,,,,,,,,15.7,,,-0.6,-0.1,0.0,0,-19.6,14.5,
04-Aug-2023,317.5,-26.0,-7.6%,,,,,,,,,,15.8,,,-0.6,-0.1,0.0,0,-19.9,14.6,
03-Aug-2023,343.5,+20.6,+6.4%,,,,,,,,,,16.5,,,-0.6,-0.2,0.0,0,-20.4,14.6,
02-Aug-2023,322.9,+50.1,+18.4%,,,,,,,,,,16.3,,,-0.6,-0.2,0.0,0,-19.9,14.6,
01-Aug-2023,272.8,+35.5,+15.0%,,,,,,,,,,15.6,,,-0.5,-0.2,0.0,0,-18.5,14.4,
31-Jul-2023,237.3,+3.3,+1.4%,,,,,,,,,,15.3,,,-0.5,-0.2,0.0,0,-17.2,15.4,
28-Jul-2023,234.0,-11.1,-4.5%,,,,,,,,,,15.0,,,-0.5,-0.2,0.0,0,-17.4,15.6,
27-Jul-2023,245.1,-55.0,-18.3%,,,,,,,,,,15.2,,,-0.5,-0.2,0.0,0,-17.9,15.7,
26-Jul-2023,300.1,+24.8,+9.0%,,,,,,,,,,15.1,,,-0.6,-0.1,0.0,0,-20.2,14.9,
25-Jul-2023,275.3,-2.6,-0.9%,,,,,,,,,,15.1,,,-0.5,-0.1,0.0,0,-19.3,14.7,
24-Jul-2023,277.9,+3.5,+1.3%,,,,,,,,245.7,317.5,14.9,17.7,12.8,-0.5,-0.1,0.0,0,-19.6,14.8,281.6
21-Jul-2023,274.4,-11.8,-4.1%,,,,,,,,,,15.0,,,-0.5,-0.1,0.0,0,-19.5,14.9,
20-Jul-2023,286.2,-6.3,-2.2%,,,,,,,,,,15.1,,,-0.5,-0.1,0.0,0,-20.0,14.9,
19-Jul-2023,292.5,+4.3,+1.5%,,,,,,,,,,15.1,,,-0.6,-0.1,0.0,0,-20.3,15.0,
18-Jul-2023,288.2,-7.8,-2.6%,,,,,,,,,,15.1,,,-0.5,-0.1,0.0,0,-20.2,15.0,
17-Jul-2023,296.0,+24.1,+8.9%,,,,,,,,,,15.1,,,-0.6,-0.1,0.0,0,-20.5,15.1,
14-Jul-2023,271.9,-3.6,-1.3%,,,,,,,,,,15.1,,,-0.5,-0.1,0.0,0,-19.7,15.0,
13-Jul-2023,275.5,-14.5,-5.0%,,,,,,,,,,15.0,,,-0.5,-0.1,0.0,0,-20.0,15.0,
12-Jul-2023,290.0,-47.7,-14.1%,,,,,,,,,,14.8,,,-0.6,-0.1,0.0,0,-20.7,15.2,
11-Jul-2023,337.7,-25.3,-7.0%,,,,,,,,,,15.3,,,-0.6,-0.1,0.0,0,-22.4,15.5,
10-Jul-2023,363.0,-13.0,-3.5%,,,,,,,,,,15.8,,,-0.6,-0.0,0.0,0,-23.1,13.2,
07-Jul-2023,376.0,-10.0,-2.6%,,,,,,,,,,15.6,,,-0.6,-0.0,0.0,0,-23.8,13.4,
06-Jul-2023,386.0,+79.4,+25.9%,,,,,,,,,,15.6,,,-0.6,-0.0,0.0,0,-24.1,13.5,
05-Jul-2023,306.6,+27.1,+9.7%,,,,,,,,,,15.3,,,-0.6,-0.1,0.0,0,-21.4,15.4,
04-Jul-2023,279.5,+5.5,+2.0%,,,,,,,,,,15.0,,,-0.5,-0.1,0.0,0,-20.6,15.3,
03-Jul-2023,274.0,-0.9,-0.3%,,,,,,,,,,14.9,,,-0.5,-0.1,0.0,0,-20.5,15.3,
30-Jun-2023,274.9,-30.0,-9.8%,,,,,,,,,,15.0,,,-0.5,-0.1,0.0,0,-20.6,15.3,
29-Jun-2023,304.9,-4.6,-1.5%,,,,,,,,,,15.4,,,-0.5,-0.1,0.0,0,-21.7,15.5,
28-Jun-2023,309.5,-28.8,-8.5%,,,,,,,,,,15.3,,,-0.6,-0.1,0.0,0,-21.9,15.6,
27-Jun-2023,338.3,-14.9,-4.2%,,,,,,,,,,15.8,,,-0.6,-0.1,0.0,0,-22.8,15.7,
26-Jun-2023,353.2,-6.6,-1.8%,,,,,,,,,,15.8,,,-0.6,-0.1,0.0,0,-23.5,15.8,
23-Jun-2023,359.8,+20.0,+5.9%,,,,,,,,,,16.0,,,-0.6,-0.1,0.0,0,-23.8,15.9,
22-Jun-2023,339.8,+10.4,+3.2%,,,,,,,,,,15.8,,,-0.6,-0.1,0.0,0,-23.1,15.8,
21-Jun-2023,329.4,+8.6,+2.7%,,,,,,,,,,15.7,,,-0.6,-0.1,0.0,0,-22.9,15.8,
20-Jun-2023,320.8,+9.6,+3.1%,,,,,,,,,,15.8,,,-0.5,-0.1,0.0,0,-22.4,15.7,
19-Jun-2023,311.2,+21.7,+7.5%,,,,,,,,,,15.7,,,-0.5,-0.1,0.0,0,-22.2,15.6,
16-Jun-2023,289.5,-16.8,-5.5%,,,,,,,,,,15.4,,,-0.5,-0.1,0.0,0,-21.6,15.6,
15-Jun-2023,306.3,+3.7,+1.2%,,,,,,,,,,15.6,,,-0.5,-0.1,0.0,0,-22.2,15.7,
14-Jun-2023,302.6,-13.9,-4.4%,,,,,,,,,,15.7,,,-0.5,-0.1,0.0,0,-22.1,15.7,
13-Jun-2023,316.5,-25.1,-7.3%,,,,,,,,,,15.6,,,-0.5,-0.1,0.0,0,-22.8,15.9,
12-Jun-2023,341.6,-19.8,-5.5%,,,,,,,,,,16.0,,,-0.6,-0.1,0.0,0,-23.6,15.9,
09-Jun-2023,361.4,+6.2,+1.7%,,,,,,,,,,16.3,,,-0.6,-0.1,0.0,0,-24.3,16.0,
08-Jun-2023,355.2,-2.4,-0.7%,,,,,,,,,,16.2,,,-0.6,-0.1,0.0,0,-24.4,16.1,
07-Jun-2023,357.6,-3.1,-0.9%,,,,,,,,,,16.2,,,-0.6,-0.1,0.0,0,-24.4,16.1,
06-Jun-2023,360.7,-4.8,-1.3%,,,,,,,,,,16.4,,,-0.6,-0.1,0.0,0,-24.4,16.1,
05-Jun-2023,365.5,+5.6,+1.6%,,,,,,,,,,16.7,,,-0.6,-0.1,0.0,0,-24.4,16.1,
02-Jun-2023,359.9,-35.5,-9.0%,,,,,,,,,,17.3,,,-0.5,-0.2,0.0,0,-23.9,16.0,
01-Jun-2023,395.4,-34.2,-8.0%,,,,,,,,,,17.2,,,-0.6,-0.1,0.0,0,-25.4,16.2,
31-May-2023,429.6,+53.5,+14.2%,,,,,,,,,,18.0,,,-0.6,-0.1,0.0,0,-26.1,16.2,
30-May-2023,376.1,+10.1,+2.8%,,,,,,,,,,17.0,,,-0.6,-0.1,0.0,0,-24.9,16.2,
29-May-2023,366.0,+9.6,+2.7%,,,,,,,,,,17.4,,,-0.5,-0.1,0.0,0,-24.0,16.1,
26-May-2023,356.4,-42.3,-10.6%,,,,,,,,,,17.4,,,-0.5,-0.1,0.0,0,-24.0,16.1,
25-May-2023,398.7,-3.6,-0.9%,,,,,,,,,,17.7,,,-0.6,-0.1,0.0,0,-25.5,16.3,
24-May-2023,402.3,+50.3,+14.3%,,,,,,,,,,17.7,,,-0.6,-0.1,0.0,0,-25.7,16.3,
23-May-2023,352.0,+22.7,+6.9%,,,,,,,,,,17.2,,,-0.5,-0.1,0.0,0,-24.2,16.2,
22-May-2023,329.3,+0.9,+0.3%,,,,,,,,,,17.0,,,-0.5,-0.1,0.0,0,-23.5,16.1,
19-May-2023,328.4,-18.7,-5.4%,,,,,,,,,,17.2,,,-0.5,-0.2,0.0,0,-23.4,16.1,
18-May-2023,347.1,-30.5,-8.1%,,,,,,,,,,17.4,,,-0.6,-0.1,0.0,0,-25.3,16.4,
17-May-2023,377.6,-1.9,-0.5%,,,,,,,,,,17.4,,,-0.6,-0.1,0.0,0,-25.3,16.4,
16-May-2023,379.5,-5.9,-1.5%,,,,,,,,,,17.3,,,-0.6,-0.1,0.0,0,-25.6,16.4,
15-May-2023,385.4,-2.3,-0.6%,,,,,,,,,,17.6,,,-0.6,-0.1,0.0,0,-25.7,16.4,
12-May-2023,387.7,-12.4,-3.1%,,,,,,,,,,17.4,,,-0.6,-0.1,0.0,0,-26.1,16.5,
