Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,O-C,H-L,%CVol,Bid,Ask,Implied Volatility,Ask Implied Volatility,Bid Implied Volatility,Delta,Theta,Gamma,Open Interest,Rho,Vega,Mid Price
14-Dec-2023,169.4,-7.3,-4.1%,170.3,170.0,170.3,40,0.9,0.3,+100.0%,166.9,171.3,13.2,13.5,13.3,-0.5,-0.2,0.0,249,-9.2,10.3,169.1
13-Dec-2023,176.7,+4.4,+2.6%,168.2,168.2,168.2,20,8.5,0.0,-77.5%,172.2,181.0,13.4,13.8,12.9,-0.6,-0.2,0.0,209,-9.4,10.3,176.6
12-Dec-2023,172.3,+1.4,+0.8%,,,,,,,,167.9,176.4,13.3,13.5,13.2,-0.5,-0.2,0.0,189,-9.3,10.4,172.2
11-Dec-2023,170.9,-13.7,-7.4%,177.8,176.3,181.9,89,6.9,5.6,-11.0%,168.1,174.8,13.3,13.9,13.3,-0.5,-0.2,0.0,189,-9.3,10.4,171.5
08-Dec-2023,184.6,-30.4,-14.1%,177.7,177.7,177.7,100,6.9,0.0,,182.0,187.3,13.6,13.9,13.4,-0.6,-0.2,0.0,100,-9.8,10.5,184.7
07-Dec-2023,215.0,+10.5,+5.1%,,,,,,,,209.9,219.5,13.8,14.2,13.3,-0.6,-0.2,0.0,0,-10.7,10.7,214.7
06-Dec-2023,204.5,-22.9,-10.1%,,,,,,,,201.2,208.8,13.3,13.9,13.2,-0.6,-0.2,0.0,0,-10.6,10.8,205.0
05-Dec-2023,227.4,-23.4,-9.3%,,,,,,,,222.7,229.3,13.8,13.8,13.2,-0.6,-0.2,0.0,0,-11.2,10.9,226.0
04-Dec-2023,250.8,+1.9,+0.8%,,,,,,,,246.6,255.8,13.5,14.0,13.0,-0.7,-0.1,0.0,0,-11.9,9.5,251.2
01-Dec-2023,248.9,-23.6,-8.7%,,,,,,,,245.2,252.9,13.6,13.9,13.1,-0.7,-0.1,0.0,0,-12.0,9.6,249.1
30-Nov-2023,272.5,-9.8,-3.5%,,,,,,,,268.1,277.8,13.5,14.1,13.1,-0.7,-0.1,0.0,0,-12.7,9.8,273.0
29-Nov-2023,282.3,-17.8,-5.9%,,,,,,,,276.7,286.3,13.7,14.1,13.2,-0.7,-0.1,0.0,0,-12.9,9.8,281.5
28-Nov-2023,300.1,+7.6,+2.6%,,,,,,,,294.4,304.7,13.9,14.3,13.2,-0.7,-0.1,0.0,0,-13.3,9.9,299.6
27-Nov-2023,292.5,+13.3,+4.8%,,,,,,,,287.0,297.2,13.6,14.3,13.2,-0.7,-0.1,0.0,0,-13.4,10.0,292.1
24-Nov-2023,279.2,-8.2,-2.9%,,,,,,,,274.7,283.7,13.4,14.0,13.1,-0.7,-0.1,0.0,0,-13.3,10.0,279.2
23-Nov-2023,287.4,-5.5,-1.9%,,,,,,,,283.1,292.0,13.5,14.1,13.2,-0.7,-0.1,0.0,0,-13.5,10.1,287.6
22-Nov-2023,292.9,-16.5,-5.3%,,,,,,,,288.0,297.3,13.4,13.9,13.0,-0.7,-0.1,0.0,0,-13.8,10.2,292.7
21-Nov-2023,309.4,+8.5,+2.8%,,,,,,,,305.6,314.5,13.7,14.2,13.4,-0.7,-0.1,0.0,0,-14.1,10.2,310.1
20-Nov-2023,300.9,-5.3,-1.7%,,,,,,,,295.9,304.5,13.4,13.8,13.0,-0.7,-0.1,0.0,0,-14.2,10.3,300.2
17-Nov-2023,306.2,-31.1,-9.2%,,,,,,,,301.5,310.2,13.8,14.1,13.3,-0.7,-0.1,0.0,0,-14.3,10.3,305.9
16-Nov-2023,337.3,+12.2,+3.8%,,,,,,,,332.3,341.2,14.3,14.7,13.8,-0.7,0.0,0.0,0,-14.8,8.2,336.8
15-Nov-2023,325.1,-14.9,-4.4%,,,,,,,,320.5,330.8,14.0,14.6,13.5,-0.7,-0.1,0.0,0,-14.8,10.4,325.7
14-Nov-2023,340.0,-55.9,-14.1%,,,,,,,,336.4,344.4,13.4,14.3,13.4,-0.8,0.0,0.0,0,-15.4,8.4,340.4
13-Nov-2023,395.9,-30.0,-7.0%,,,,,,,,391.5,400.1,14.6,15.0,14.0,-0.8,0.0,0.0,0,-16.0,8.4,395.8
10-Nov-2023,425.9,+26.4,+6.6%,,,,,,,,421.6,430.7,15.0,15.7,14.6,-0.8,0.0,0.0,0,-16.5,8.5,426.2
09-Nov-2023,399.5,-43.0,-9.7%,,,,,,,,395.0,403.8,14.8,15.3,14.3,-0.8,0.0,0.0,0,-16.2,8.4,399.4
08-Nov-2023,442.5,-21.8,-4.7%,,,,,,,,438.4,447.6,15.3,15.9,14.8,-0.8,0.0,0.0,0,-16.8,8.5,443.0
07-Nov-2023,464.3,+5.9,+1.3%,,,,,,,,459.3,471.0,15.6,16.4,14.9,-0.8,0.0,0.0,0,-17.2,8.5,465.2
06-Nov-2023,458.4,+15.0,+3.4%,,,,,,,,454.6,464.0,15.4,16.2,15.1,-0.8,0.0,0.0,0,-17.2,8.6,459.3
03-Nov-2023,443.4,-10.2,-2.2%,,,,,,,,437.9,449.5,15.1,16.1,14.7,-0.8,0.0,0.0,0,-17.3,8.7,443.7
02-Nov-2023,453.6,-70.4,-13.4%,,,,,,,,449.9,459.1,15.9,16.5,15.4,-0.8,0.0,0.0,0,-17.2,8.6,454.5
01-Nov-2023,524.0,-32.5,-5.8%,,,,,,,,519.6,529.4,17.0,17.4,16.0,-0.8,0.0,0.0,0,-18.0,8.6,524.5
31-Oct-2023,556.5,-29.1,-5.0%,,,,,,,,550.7,562.3,17.6,18.1,16.3,-0.8,0.1,0.0,0,-18.2,6.2,556.5
30-Oct-2023,585.6,-5.8,-1.0%,,,,,,,,580.6,591.3,17.8,18.6,16.8,-0.8,0.1,0.0,0,-18.6,6.2,586.0
27-Oct-2023,591.4,+26.2,+4.6%,,,,,,,,587.0,597.7,16.9,18.8,17.1,-0.9,0.1,0.0,0,-19.2,6.4,592.4
26-Oct-2023,565.2,+24.1,+4.5%,,,,,,,,561.3,573.0,17.6,18.6,16.9,-0.8,0.1,0.0,0,-18.8,6.3,567.2
25-Oct-2023,541.1,-10.4,-1.9%,,,,,,,,533.5,551.3,17.0,18.3,16.0,-0.8,0.1,0.0,0,-18.8,6.3,542.4
24-Oct-2023,551.5,-20.3,-3.6%,,,,,,,,,,17.6,,,-0.8,0.0,0.0,0,-18.8,8.7,
23-Oct-2023,571.8,-11.4,-2.0%,,,,,,,,,,17.7,,,-0.8,0.1,0.0,0,-19.1,6.3,
20-Oct-2023,583.2,+54.9,+10.4%,,,,,,,,,,17.4,,,-0.8,0.1,0.0,0,-19.6,6.5,
19-Oct-2023,528.3,+16.1,+3.1%,,,,,,,,,,17.3,,,-0.8,0.0,0.0,0,-19.0,8.8,
18-Oct-2023,512.2,+40.6,+8.6%,,,,,,,,,,16.9,,,-0.8,0.0,0.0,0,-19.0,8.9,
17-Oct-2023,471.6,-1.3,-0.3%,,,,,,,,,,16.4,,,-0.8,0.0,0.0,0,-18.6,8.9,
16-Oct-2023,472.9,-11.8,-2.4%,,,,,,,,,,16.3,,,-0.8,0.0,0.0,0,-18.8,8.9,
13-Oct-2023,484.7,+56.9,+13.3%,,,,,,,,,,16.5,,,-0.8,0.0,0.0,0,-19.1,9.0,
12-Oct-2023,427.8,+5.2,+1.2%,,,,,,,,395.5,417.5,15.5,14.4,11.9,-0.8,0.0,0.0,0,-18.6,9.1,406.5
11-Oct-2023,422.6,-1.4,-0.3%,,,,,,,,409.2,429.0,15.2,16.2,14.0,-0.8,0.0,0.0,0,-18.8,9.1,419.1
10-Oct-2023,424.0,-78.9,-15.7%,,,,,,,,,,15.7,,,-0.7,0.0,0.0,0,-18.6,9.1,
09-Oct-2023,502.9,+25.9,+5.4%,,,,,,,,,,16.4,,,-0.8,0.0,0.0,0,-19.8,9.2,
06-Oct-2023,477.0,-36.7,-7.1%,,,,,,,,,,16.3,,,-0.8,0.0,0.0,0,-19.6,9.2,
05-Oct-2023,513.7,-0.7,-0.1%,,,,,,,,,,16.6,,,-0.8,0.0,0.0,0,-20.2,9.3,
04-Oct-2023,514.4,-5.1,-1.0%,,,,,,,,,,16.7,,,-0.8,0.0,0.0,0,-20.3,9.3,
03-Oct-2023,519.5,+38.8,+8.1%,,,,,,,,,,16.2,,,-0.8,0.0,0.0,0,-20.0,9.3,
02-Oct-2023,480.7,+36.6,+8.2%,,,,,,,,,,16.2,,,-0.8,0.0,0.0,0,-20.0,9.3,
29-Sep-2023,444.1,-17.7,-3.8%,,,,,,,,414.7,436.6,15.4,15.0,12.7,-0.8,0.1,0.0,0,-20.0,9.4,425.7
28-Sep-2023,461.8,-23.7,-4.9%,,,,,,,,,,16.2,,,-0.8,0.0,0.0,0,-20.0,9.3,
27-Sep-2023,485.5,-2.3,-0.5%,,,,,,,,,,16.3,,,-0.8,0.0,0.0,0,-20.5,9.4,
26-Sep-2023,487.8,+31.6,+6.9%,,,,,,,,,,16.3,,,-0.8,0.0,0.0,0,-20.6,9.4,
25-Sep-2023,456.2,+38.9,+9.3%,,,,,,,,415.0,440.6,16.1,14.3,11.3,-0.7,0.0,0.0,0,-20.2,9.4,427.8
22-Sep-2023,417.3,+2.9,+0.7%,,,,,,,,405.4,427.8,15.2,16.4,14.2,-0.7,0.1,0.0,0,-20.1,9.5,416.6
21-Sep-2023,414.4,+52.6,+14.5%,,,,,,,,403.3,427.7,15.3,16.5,14.2,-0.7,0.0,0.0,0,-20.1,9.5,415.5
20-Sep-2023,361.8,-31.0,-7.9%,,,,,,,,350.0,373.0,14.5,15.4,13.5,-0.7,-0.0,0.0,0,-19.3,12.1,361.5
19-Sep-2023,392.8,+1.3,+0.3%,,,,,,,,379.5,405.5,15.2,16.1,13.8,-0.7,-0.0,0.0,0,-19.8,12.1,392.5
18-Sep-2023,391.5,+39.0,+11.1%,,,,,,,,379.0,404.5,14.9,15.8,13.5,-0.7,-0.1,0.0,0,-20.0,12.1,391.8
15-Sep-2023,352.5,-5.5,-1.5%,,,,,,,,,,14.7,,,-0.7,-0.0,0.0,0,-19.3,12.1,
14-Sep-2023,358.0,-47.7,-11.8%,,,,,,,,,,14.3,,,-0.7,-0.0,0.0,0,-19.8,12.3,
13-Sep-2023,405.7,+10.6,+2.7%,,,,,,,,,,15.0,,,-0.7,0.0,0.0,0,-20.7,9.7,
12-Sep-2023,395.1,+9.4,+2.4%,,,,,,,,,,15.1,,,-0.7,-0.1,0.0,0,-20.4,12.2,
11-Sep-2023,385.7,-12.6,-3.2%,,,,,,,,,,15.0,,,-0.7,-0.1,0.0,0,-20.2,12.2,
08-Sep-2023,398.3,-19.0,-4.6%,,,,,,,,,,15.1,,,-0.7,-0.0,0.0,0,-20.8,12.4,
07-Sep-2023,417.3,+16.6,+4.1%,,,,,,,,,,15.7,,,-0.7,-0.1,0.0,0,-20.9,12.3,
06-Sep-2023,400.7,+23.5,+6.2%,,,,,,,,,,15.3,,,-0.7,-0.1,0.0,0,-20.8,12.3,
05-Sep-2023,377.2,+3.3,+0.9%,,,,,,,,,,15.1,,,-0.7,-0.1,0.0,0,-20.4,12.3,
04-Sep-2023,373.9,+6.3,+1.7%,,,,,,,,,,15.5,,,-0.7,-0.1,0.0,0,-20.1,12.2,
01-Sep-2023,367.6,+14.1,+4.0%,,,,,,,,,,15.1,,,-0.7,-0.1,0.0,0,-20.4,12.4,
31-Aug-2023,353.5,+7.4,+2.1%,,,,,,,,,,14.8,,,-0.7,-0.0,0.0,0,-20.2,12.4,
30-Aug-2023,346.1,+5.4,+1.6%,,,,,,,,,,15.1,,,-0.6,-0.1,0.0,0,-19.9,12.3,
29-Aug-2023,340.7,-23.7,-6.5%,,,,,,,,,,15.3,,,-0.6,-0.1,0.0,0,-19.7,12.3,
28-Aug-2023,364.4,-45.6,-11.1%,,,,,,,,,,15.4,,,-0.7,-0.1,0.0,0,-20.3,12.4,
25-Aug-2023,410.0,-2.6,-0.6%,,,,,,,,,,16.0,,,-0.7,-0.1,0.0,0,-21.5,12.5,
24-Aug-2023,412.6,+26.3,+6.8%,,,,,,,,,,15.9,,,-0.7,-0.1,0.0,0,-21.6,12.6,
23-Aug-2023,386.3,-5.5,-1.4%,,,,,,,,,,15.7,,,-0.7,-0.1,0.0,0,-21.1,12.5,
22-Aug-2023,391.8,-27.9,-6.6%,,,,,,,,,,15.8,,,-0.7,-0.1,0.0,0,-21.3,12.5,
21-Aug-2023,419.7,-7.9,-1.8%,,,,,,,,,,16.1,,,-0.7,-0.1,0.0,0,-21.9,12.6,
18-Aug-2023,427.6,+8.3,+2.0%,,,,,,,,,,16.1,,,-0.7,-0.1,0.0,0,-22.3,12.7,
17-Aug-2023,419.3,+42.9,+11.4%,,,,,,,,,,16.2,,,-0.7,-0.1,0.0,0,-22.1,12.7,
16-Aug-2023,376.4,-1.0,-0.3%,,,,,,,,,,15.9,,,-0.6,-0.1,0.0,0,-21.2,12.6,
15-Aug-2023,377.4,+30.7,+8.9%,,,,,,,,,,16.1,,,-0.6,-0.1,0.0,0,-21.1,12.6,
14-Aug-2023,346.7,-6.1,-1.7%,,,,,,,,,,15.9,,,-0.6,-0.1,0.0,0,-20.4,14.7,
11-Aug-2023,352.8,+39.7,+12.7%,,,,,,,,,,15.8,,,-0.6,-0.1,0.0,0,-20.9,12.6,
10-Aug-2023,313.1,-46.1,-12.8%,,,,,,,,,,15.5,,,-0.6,-0.1,0.0,0,-19.7,14.6,
09-Aug-2023,359.2,-18.6,-4.9%,,,,,,,,,,16.1,,,-0.6,-0.1,0.0,0,-21.0,12.6,
08-Aug-2023,377.8,+36.0,+10.5%,,,,,,,,,,16.1,,,-0.6,-0.1,0.0,0,-21.6,12.7,
07-Aug-2023,341.8,-4.3,-1.2%,,,,,,,,,,15.6,,,-0.6,-0.1,0.0,0,-20.9,14.9,
04-Aug-2023,346.1,-27.4,-7.3%,,,,,,,,,,15.7,,,-0.6,-0.1,0.0,0,-21.1,15.0,
03-Aug-2023,373.5,+22.1,+6.3%,,,,,,,,,,16.5,,,-0.6,-0.1,0.0,0,-21.6,12.7,
02-Aug-2023,351.4,+53.2,+17.8%,,,,,,,,,,16.2,,,-0.6,-0.1,0.0,0,-21.1,14.9,
01-Aug-2023,298.2,+38.2,+14.7%,,,,,,,,,,15.3,,,-0.6,-0.1,0.0,0,-19.8,14.8,
31-Jul-2023,260.0,+3.4,+1.3%,,,,,,,,,,15.1,,,-0.5,-0.1,0.0,0,-18.4,14.6,
28-Jul-2023,256.6,-12.2,-4.5%,,,,,,,,,,14.7,,,-0.5,-0.1,0.0,0,-18.7,14.8,
27-Jul-2023,268.8,-59.5,-18.1%,,,,,,,,,,14.8,,,-0.5,-0.1,0.0,0,-19.2,14.8,
26-Jul-2023,328.3,+26.9,+8.9%,,,,,,,,,,15.0,,,-0.6,-0.1,0.0,0,-21.5,15.3,
25-Jul-2023,301.4,-2.8,-0.9%,,,,,,,,,,14.9,,,-0.6,-0.1,0.0,0,-20.6,15.1,
24-Jul-2023,304.2,+3.8,+1.3%,,,,,,,,272.6,343.3,14.7,17.4,12.7,-0.6,-0.1,0.0,0,-20.9,15.2,308.0
21-Jul-2023,300.4,-12.5,-4.0%,,,,,,,,,,14.8,,,-0.6,-0.1,0.0,0,-20.9,15.3,
20-Jul-2023,312.9,-6.7,-2.1%,,,,,,,,,,14.9,,,-0.6,-0.1,0.0,0,-21.3,15.3,
19-Jul-2023,319.6,+4.9,+1.6%,,,,,,,,,,14.9,,,-0.6,-0.1,0.0,0,-21.6,15.4,
18-Jul-2023,314.7,-8.6,-2.7%,,,,,,,,,,14.9,,,-0.6,-0.1,0.0,0,-21.5,15.4,
17-Jul-2023,323.3,+26.2,+8.8%,,,,,,,,,,15.0,,,-0.6,-0.1,0.0,0,-21.8,15.5,
14-Jul-2023,297.1,-3.8,-1.3%,,,,,,,,,,14.8,,,-0.6,-0.1,0.0,0,-21.1,15.4,
13-Jul-2023,300.9,-15.9,-5.0%,,,,,,,,,,14.8,,,-0.6,-0.1,0.0,0,-21.3,15.5,
12-Jul-2023,316.8,-50.9,-13.8%,,,,,,,,,,14.7,,,-0.6,-0.1,0.0,0,-22.1,15.6,
11-Jul-2023,367.7,-26.5,-6.7%,,,,,,,,,,15.1,,,-0.6,-0.0,0.0,0,-23.8,13.6,
10-Jul-2023,394.2,-13.7,-3.4%,,,,,,,,,,15.5,,,-0.6,-0.0,0.0,0,-24.3,13.6,
07-Jul-2023,407.9,-10.9,-2.6%,,,,,,,,,,15.4,,,-0.7,-0.0,0.0,0,-25.0,13.8,
06-Jul-2023,418.8,+84.7,+25.4%,,,,,,,,,,15.5,,,-0.7,-0.0,0.0,0,-25.4,13.8,
05-Jul-2023,334.1,+28.9,+9.5%,,,,,,,,,,15.2,,,-0.6,-0.1,0.0,0,-22.8,15.8,
04-Jul-2023,305.2,+6.0,+2.0%,,,,,,,,,,14.8,,,-0.6,-0.1,0.0,0,-22.0,15.7,
03-Jul-2023,299.2,-0.7,-0.2%,,,,,,,,,,14.7,,,-0.6,-0.1,0.0,0,-21.8,15.7,
30-Jun-2023,299.9,-31.8,-9.6%,,,,,,,,,,14.7,,,-0.6,-0.1,0.0,0,-22.0,15.8,
29-Jun-2023,331.7,-4.3,-1.3%,,,,,,,,,,15.2,,,-0.6,-0.1,0.0,0,-23.0,15.9,
28-Jun-2023,336.0,-30.3,-8.3%,,,,,,,,,,15.2,,,-0.6,-0.1,0.0,0,-23.3,16.0,
27-Jun-2023,366.3,-16.1,-4.2%,,,,,,,,,,15.7,,,-0.6,-0.1,0.0,0,-24.2,16.1,
26-Jun-2023,382.4,-7.4,-1.9%,,,,,,,,,,15.7,,,-0.6,-0.0,0.0,0,-24.8,13.8,
23-Jun-2023,389.8,+21.8,+5.9%,,,,,,,,,,15.8,,,-0.6,-0.0,0.0,0,-25.1,13.9,
22-Jun-2023,368.0,+11.5,+3.2%,,,,,,,,,,15.7,,,-0.6,-0.1,0.0,0,-24.5,16.2,
21-Jun-2023,356.5,+9.3,+2.7%,,,,,,,,,,15.5,,,-0.6,-0.1,0.0,0,-24.2,16.2,
20-Jun-2023,347.2,+10.2,+3.0%,,,,,,,,,,15.7,,,-0.6,-0.1,0.0,0,-23.8,16.1,
19-Jun-2023,337.0,+23.4,+7.5%,,,,,,,,,,15.5,,,-0.6,-0.1,0.0,0,-23.6,16.0,
16-Jun-2023,313.6,-18.3,-5.5%,,,,,,,,,,15.1,,,-0.6,-0.1,0.0,0,-23.0,16.0,
15-Jun-2023,331.9,+4.1,+1.3%,,,,,,,,,,15.4,,,-0.6,-0.1,0.0,0,-23.6,16.1,
14-Jun-2023,327.8,-14.9,-4.3%,,,,,,,,,,15.5,,,-0.6,-0.1,0.0,0,-23.5,16.1,
13-Jun-2023,342.7,-26.5,-7.2%,,,,,,,,,,15.4,,,-0.6,-0.1,0.0,0,-24.2,16.3,
12-Jun-2023,369.2,-20.9,-5.4%,,,,,,,,,,15.9,,,-0.6,-0.1,0.0,0,-24.9,16.3,
09-Jun-2023,390.1,+6.8,+1.8%,,,,,,,,,,16.3,,,-0.6,-0.1,0.0,0,-25.6,16.4,
08-Jun-2023,383.3,-2.5,-0.6%,,,,,,,,,,16.1,,,-0.6,-0.1,0.0,0,-25.8,16.5,
07-Jun-2023,385.8,-2.9,-0.7%,,,,,,,,,,16.1,,,-0.6,-0.1,0.0,0,-25.8,16.5,
06-Jun-2023,388.7,-4.7,-1.2%,,,,,,,,,,16.3,,,-0.6,-0.1,0.0,0,-25.7,16.4,
05-Jun-2023,393.4,+6.8,+1.8%,,,,,,,,,,16.6,,,-0.6,-0.1,0.0,0,-25.7,16.4,
02-Jun-2023,386.6,-38.2,-9.0%,,,,,,,,,,17.1,,,-0.6,-0.1,0.0,0,-25.2,16.3,
01-Jun-2023,424.8,-35.4,-7.7%,,,,,,,,,,17.2,,,-0.6,-0.1,0.0,0,-26.7,16.5,
31-May-2023,460.2,+56.3,+13.9%,,,,,,,,,,17.9,,,-0.6,-0.1,0.0,0,-27.4,14.1,
30-May-2023,403.9,+10.9,+2.8%,,,,,,,,,,16.9,,,-0.6,-0.1,0.0,0,-26.2,16.5,
29-May-2023,393.0,+10.4,+2.7%,,,,,,,,,,17.2,,,-0.6,-0.1,0.0,0,-25.3,16.4,
26-May-2023,382.6,-44.4,-10.4%,,,,,,,,,,17.2,,,-0.6,-0.1,0.0,0,-25.3,16.4,
25-May-2023,427.0,-4.1,-1.0%,,,,,,,,,,17.6,,,-0.6,-0.1,0.0,0,-26.8,16.6,
24-May-2023,431.1,+53.1,+14.0%,,,,,,,,,,17.6,,,-0.6,-0.1,0.0,0,-27.0,16.6,
23-May-2023,378.0,+24.2,+6.8%,,,,,,,,,,17.0,,,-0.6,-0.1,0.0,0,-25.5,16.5,
22-May-2023,353.8,+1.1,+0.3%,,,,,,,,,,16.7,,,-0.5,-0.1,0.0,0,-24.8,16.5,
19-May-2023,352.7,-19.8,-5.3%,,,,,,,,,,16.9,,,-0.5,-0.1,0.0,0,-24.8,16.5,
18-May-2023,372.5,-32.1,-7.9%,,,,,,,,,,17.3,,,-0.6,-0.1,0.0,0,-26.7,16.7,
17-May-2023,404.6,-2.1,-0.5%,,,,,,,,,,17.3,,,-0.6,-0.1,0.0,0,-26.7,16.7,
16-May-2023,406.7,-6.0,-1.5%,,,,,,,,,,17.2,,,-0.6,-0.1,0.0,0,-26.9,16.7,
15-May-2023,412.7,-2.1,-0.5%,,,,,,,,,,17.4,,,-0.6,-0.1,0.0,0,-27.0,16.7,
12-May-2023,414.8,-12.8,-3.0%,,,,,,,,,,17.2,,,-0.6,-0.1,0.0,0,-27.4,16.9,
11-May-2023,427.6,-7.3,-1.7%,,,,,,,,,,17.6,,,-0.6,-0.1,0.0,0,-27.7,16.8,
10-May-2023,434.9,+11.6,+2.7%,,,,,,,,,,18.0,,,-0.6,-0.1,0.0,0,-27.7,16.8,
09-May-2023,423.3,+11.8,+2.9%,,,,,,,,,,17.5,,,-0.6,-0.1,0.0,0,-27.3,16.8,
08-May-2023,411.5,-11.1,-2.6%,,,,,,,,,,17.5,,,-0.6,-0.1,0.0,0,-27.3,16.8,
